id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15311500,Sunny private room in Victorian with SF Native,5062811,Mira,,Noe Valley,37.75016599,-122.4305179,Private room,117,2,64,7/31/2018,2.73,2,0
15311518,Centrally located Modern SOMA high rise+Bay view,3557407,Chitra,,South of Market,37.7762998,-122.4156839,Private room,135,3,79,8/24/2018,3.38,2,10
15313698,Sea Cliff Apartments: Private Garden One Bedroom,87471225,Anya,,Outer Richmond,37.78483804,-122.479729,Entire home/apt,115,31,3,5/31/2018,0.14,5,364
15314587,Elegant 2BR/1.5BR Apartment - Corp/Extended Stay,97565367,Jo Anne,,Nob Hill,37.79405039,-122.4108752,Entire home/apt,160,30,0,,,1,365
15321192,Private Room in DT SF - Amazing location in DT,20678148,Natalie,,Downtown/Civic Center,37.78786292,-122.415928,Private room,39,30,1,12/19/2017,0.11,8,158
15325569,Wyndham Canterbury 1 Bedroom Condo with Kitchen,96098402,Carrie,,Downtown/Civic Center,37.78806153,-122.4137266,Private room,599,3,0,,,6,364
15327480,"Stylish, Colorful House with Backyard Oasis",1939545,Ray,,Outer Richmond,37.77436241,-122.481026,Entire home/apt,300,3,26,9/1/2018,1.77,1,6
15327674,Upscale 2 Bedroom/1.5 Bath with Private Entry,5138158,Barbara,,Inner Richmond,37.77653288,-122.473874,Entire home/apt,195,30,61,2/5/2018,2.61,1,133
15330348,Spacious.Free Parking.Own Entrance,97717942,Ping,,Diamond Heights,37.7414019,-122.4428318,Entire home/apt,110,1,212,9/4/2018,9.15,1,111
15334433,SEA CLIFFS - CHARMING THREE BEDROOM FLAT,87471225,Anya,,Outer Richmond,37.78547083,-122.4792212,Entire home/apt,175,30,8,8/21/2018,0.36,5,316
15339049,Stroll to Golden Gate Park from a Modern Oasis,28407268,Rosellen,,Haight Ashbury,37.77182473,-122.4391468,Entire home/apt,350,3,40,8/13/2018,1.74,1,46
15342398,1bdrm Wyndham Canterbury*SPECIAL BOOK NOW PRICING!,96098402,Carrie,,Downtown/Civic Center,37.78808677,-122.4119585,Private room,339,3,3,1/12/2018,0.16,6,364
15343159,Artsy Cozy Home: Near Great Hikes,40966464,Michelle,,Visitacion Valley,37.72147358,-122.4086808,Private room,69,1,232,8/26/2018,9.91,1,97
15344978,Large Room in Noe/Mission 1br w/private entrance,470,Josh,,Noe Valley,37.75071164,-122.4252127,Private room,68,100000000,8,11/6/2017,0.35,1,0
15346313,Roomy and Modern Home in the Mission District,24910,Maria,,Mission,37.75646678,-122.4164391,Entire home/apt,400,4,33,8/18/2018,1.43,1,126
15363435,Lovely Telegraph Hill 2 / 3br. available monthly,17461399,Michelle,,North Beach,37.80024845,-122.4042543,Entire home/apt,209,30,4,8/11/2018,0.22,1,37
15372200,Serene Contemporary Castro Apartment,1479964,James,,Castro/Upper Market,37.7582154,-122.4325526,Entire home/apt,180,30,2,6/12/2017,0.11,29,364
15377291,Trendy Corona Heights Bi-level Condo,1479964,James,,Castro/Upper Market,37.76237812,-122.4411546,Entire home/apt,210,30,1,8/27/2018,1,29,71
15377479,Cozy Updated Studio near Union Square & Hilton!,4430421,Landmark,,Downtown/Civic Center,37.78414635,-122.4114722,Entire home/apt,75,30,1,11/29/2017,0.11,86,76
15377893,Remodeled 2 Bedroom by Union Square!,4430421,Landmark,,Downtown/Civic Center,37.78488999,-122.4150512,Entire home/apt,125,30,0,,,86,157
15379124,Modern apartment in the Mission,3417698,Lloyd,,Mission,37.75409175,-122.4134941,Private room,119,2,4,8/18/2018,0.17,1,135
15383658,Beautiful Victorian Bedroom in Mission,17536951,Rob,,Bernal Heights,37.7429429,-122.4198992,Private room,60,4,82,8/27/2018,3.67,4,7
15392180,3 Cool Bedrooms in Cole Valley/Haight Ashbury Flat,739859,Jeff,,Haight Ashbury,37.76853262,-122.4482575,Private room,140,7,6,7/13/2018,0.4,2,120
15393846,Condo Unit in North Beach,7341425,Christine,,North Beach,37.80340405,-122.4055343,Entire home/apt,250,30,1,8/1/2017,0.07,1,363
15400940,Brand New Luxury Hayes Valley Condo,94538124,Viktor,,Western Addition,37.77727294,-122.4247409,Entire home/apt,199,30,24,3/17/2017,1.03,1,0
15401372,Spectacular Diamond Heights Views - 3BR,38836,Bernat,,West of Twin Peaks,37.73855173,-122.4451991,Entire home/apt,149,30,1,7/5/2018,0.45,42,283
15408863,"Peaceful, roomy, homelike - discount for 30+ days",644816,Megan,,Castro/Upper Market,37.76721735,-122.4300661,Private room,110,30,28,8/11/2018,1.24,1,165
15409616,Exquisitely Decorated Edwardian in Pacific Heights,98671264,James,,Pacific Heights,37.79637043,-122.4313752,Entire home/apt,800,2,11,8/11/2018,0.79,1,6
15412358,Noe Valley - Eureka - Castro 1 BD - 1BA,38836,Bernat,,Noe Valley,37.75472825,-122.4390771,Entire home/apt,107,30,3,12/9/2017,0.14,42,352
15432669,Modern Inner Sunset 1 bedroom apartment,12765917,Nada,,Inner Sunset,37.75677967,-122.4673961,Private room,150,3,59,8/23/2018,2.55,1,52
15446546,Luxury 1-Bedroom Apartment by the Bay!,30283594,Kara,,Financial District,37.79082559,-122.3914913,Entire home/apt,239,30,0,,,30,363
15446815,Lux Furnished 1-Bedroom San Francisco Apartment!,30283594,Kara,,Financial District,37.79059036,-122.3910434,Entire home/apt,239,30,2,6/14/2017,0.11,30,363
15448752,Private Room in San Francisco - Live like a local,20678148,Natalie,,Downtown/Civic Center,37.78798739,-122.4135173,Private room,32,30,4,6/8/2018,0.3,8,66
15452448,Spacious Victorian 1x1 in Noe Valley!,4430421,Landmark,,Noe Valley,37.75230077,-122.4359025,Entire home/apt,160,30,0,,,86,81
15453636,"Studio Style Private Room/Bath, Fridge, Microwave",99135583,Danielle,,Ocean View,37.71718216,-122.4499856,Private room,80,2,96,8/27/2018,4.27,1,98
15454408,Stylish and comfortable studio in Cow Hollow,1479964,James,,Pacific Heights,37.79713099,-122.4250279,Entire home/apt,160,30,0,,,29,157
15465063,Home with High Walkability,48005494,Zeus,,Outer Mission,37.73250355,-122.4412611,Entire home/apt,250,30,0,,,156,12
15468915,Kings Landing!,99270779,Jamin,,Haight Ashbury,37.77180796,-122.4448389,Entire home/apt,299,3,7,8/8/2018,0.35,1,166
15469891,"Sunny Room in the Castro, Prime Location",48889290,Pete,,Castro/Upper Market,37.75842303,-122.4418878,Private room,62,30,18,6/4/2018,0.78,3,83
15470223,Cozy Castro Bedroom w Big windows,48889290,Pete,,Castro/Upper Market,37.75715926,-122.4406119,Private room,69,30,18,8/16/2018,0.78,3,80
15471316,Classic SF Mission Victorian Bedroom - BIG & Sunny,2001297,Urs,,Mission,37.75899436,-122.4075427,Private room,80,31,2,1/1/2017,0.09,6,365
15478431,Unique Experience Cozy Sailboat SF Pier 39,4966974,Edward,,North Beach,37.80728248,-122.4105711,Entire home/apt,131,2,108,9/5/2018,4.73,2,24
15483246,Embarcadero Ferry - amazing views!!,72518543,Tory,,Financial District,37.79158845,-122.3930435,Entire home/apt,209,30,4,1/10/2017,0.18,1,89
15484215,Castro Oasis,1340541,Kayla,,Castro/Upper Market,37.7601967,-122.4428218,Entire home/apt,740,4,15,8/7/2018,2,2,86
15486470,Stunning 1882 Victorian in  Fabulous Hayes Valley!,3585086,Suzanne,,Western Addition,37.77707387,-122.4285851,Entire home/apt,475,1,104,9/4/2018,7.06,1,121
15486810,Monticello Residence,11703073,Christiane,,Ocean View,37.72338607,-122.4698339,Entire home/apt,169,3,5,8/17/2018,2.14,1,11
15504145,"Spacious Elegance, Panoramic Views on Potrero Hill",99594283,Mark,,Potrero Hill,37.76158761,-122.4026227,Entire home/apt,500,7,1,12/26/2016,0.05,1,0
15511739,Garden Room - Mission Central,605533,Chris,,Mission,37.75878586,-122.4203576,Private room,60,30,1,8/3/2018,0.81,2,89
15512995,Relax on the Roof Deck in Luxury Tri-level House,1865162,Susan,,Bernal Heights,37.7465087,-122.4103159,Entire home/apt,450,4,9,7/10/2018,0.44,1,26
15521441,Warm & Comfortable & San Francisco Style,2001297,Urs,,Mission,37.75940969,-122.408415,Private room,80,31,2,8/19/2018,0.1,6,337
15523355,Warm Victorian BR - w/ private sink & 2 closets,2001297,Urs,,Mission,37.75917544,-122.4082493,Private room,58,31,0,,,6,365
15549498,"Noe/Duboce/ Near Castro, UCSF,  Peaceful 1 Bedroom",100076316,(Email hidden by Airbnb),,Castro/Upper Market,37.76558722,-122.4325294,Entire home/apt,130,30,1,7/31/2017,0.07,1,153
15564777,Private Bedroom and Bathroom Suite sleeps 3 in SF!,14522747,Sarah,,Outer Richmond,37.77419149,-122.4911063,Private room,135,2,51,8/15/2018,3.3,2,227
15567704,"Beautiful, cozy and spacious city apartment",100278291,Vannida,,Castro/Upper Market,37.76830234,-122.4288265,Entire home/apt,285,2,67,9/3/2018,3.32,1,239
15579505,City Refuge w Spacious Backyard,4381076,Grace,,Ocean View,37.71916365,-122.4559469,Entire home/apt,300,4,4,5/27/2018,0.31,2,12
15591362,Stylish Garden Sanctuary in Sunny Potrero Hill,7058705,Kris,,Potrero Hill,37.75636644,-122.4022954,Entire home/apt,149,30,38,7/30/2018,1.79,1,218
15597482,Chic Noe valley apartment!,11246965,Teresa,,Noe Valley,37.74609907,-122.42809,Entire home/apt,189,30,17,6/3/2018,0.76,1,83
15602145,Charming large 1 bedroom apartment,906727,Elizabeth,,Inner Richmond,37.78543402,-122.4702842,Private room,59,30,2,11/17/2016,0.09,2,86
15603829,Richmond Cozy single bedroom #2,23719876,Yumi,,Inner Richmond,37.78352128,-122.4754843,Private room,62,30,1,12/15/2017,0.11,19,341
15604291,Cozy single bedroom #4,23719876,Yumi,,Nob Hill,37.79152545,-122.4193708,Private room,60,30,1,5/13/2017,0.06,19,358
15605090,Naya's Private Room & Bath by GGP (shared kitchen),68432368,Brian,,Inner Sunset,37.76480415,-122.4693594,Private room,69,30,39,6/2/2018,1.75,1,270
15611358,"Two bedrooms Quiet,cozy suites & private bathroom",100586872,Mary Gaineng,,Outer Sunset,37.7478009,-122.4815158,Private room,129,1,131,9/1/2018,11.46,3,284
15619426,Loft with Sophisticated Design,48005494,Zeus,,South of Market,37.7769716,-122.3969739,Entire home/apt,180,30,0,,,156,256
15621583,Beautiful Mission-Dolores Family-Friendly Condo,41578318,Bruce,,Castro/Upper Market,37.76401641,-122.427209,Entire home/apt,400,3,7,1/10/2018,0.42,1,0
15630209,Chez Fancy Victorian Garden Flat Parking & Hot Tub,89922939,Charles,,Outer Mission,37.72753777,-122.4344077,Entire home/apt,129,2,138,9/2/2018,6.46,1,170
15633213,Comfy Private Room in Artistic Mid-Century Home,1013332,Harry,,Excelsior,37.7255823,-122.4232352,Private room,119,2,49,7/30/2018,2.16,1,0
15641829,Homey Private Room in Neighborhood Condo,5117637,Manish,,Bernal Heights,37.74577872,-122.4206912,Private room,75,3,27,10/8/2017,1.38,2,0
15643873,Mission Loft Creative Studio - day use only,3485395,Michael,,Mission,37.76002177,-122.4198108,Entire home/apt,650,1,55,8/31/2018,2.5,2,0
15649477,Home close to San Francisco State University,48005494,Zeus,,Lakeshore,37.7332933,-122.4758202,Entire home/apt,227,30,1,1/1/2017,0.05,156,5
15649595,Spacious Private Bedroom in Marina!,11322882,Jason,,Marina,37.79730984,-122.4369084,Private room,114,2,39,7/17/2018,1.91,1,0
15649758,"Cozy, Quiet Bedroom in Lovely Mission Home",8566948,Meg,,Mission,37.7501392,-122.4096422,Private room,59,2,6,4/29/2018,0.27,1,0
15662354,"2BR: Charming, spacious, lots of sunlight (718)",24279249,Renee,,Outer Richmond,37.77478116,-122.4885041,Entire home/apt,105,30,0,,,4,275
15662917,The Homestead,775963,Eileen,,Noe Valley,37.75024826,-122.4383702,Private room,125,2,95,9/1/2018,4.57,1,238
15664146,Beautiful Home in SeaCliff,101134145,Hs,,Seacliff,37.78436456,-122.4895147,Private room,295,30,50,1/3/2018,2.3,2,74
15667714,Cozy Place to Stay near Lake Merced,2497401,Daniel,,Lakeshore,37.71634997,-122.4802423,Private room,43,30,2,8/4/2018,0.15,3,157
15675279,Charming Victorian 1x1 in the Mission!,4430421,Landmark,,Mission,37.75188047,-122.4229293,Entire home/apt,115,30,1,7/25/2018,0.65,86,76
15675892,The Bartlett QUEEN,17042045,The Bartlett,,Downtown/Civic Center,37.78753317,-122.4093616,Entire home/apt,90,1,71,8/24/2018,3.18,19,0
15677325,Bright Remodeled Studio near FiDi/Union Square!,4430421,Landmark,,Downtown/Civic Center,37.7854449,-122.4157599,Entire home/apt,86,30,1,2/7/2018,0.14,86,166
15680279,4 Bedroom Fisherman's Wharf Flat,47144542,San Francisco Life,,Russian Hill,37.80542967,-122.4210037,Entire home/apt,305,30,9,5/15/2017,0.44,10,365
15705696,Orca House Condo,4010344,Winter,,Parkside,37.74371069,-122.5020771,Entire home/apt,130,2,24,8/9/2018,1.66,1,23
15706514,Gorgeous private room in Downtown  SF,101430912,Jinwei,,Outer Richmond,37.77828365,-122.487563,Private room,98,30,0,,,1,90
15706693,Bright In Law With Parking Near GG Park,25361970,Alan,,Outer Sunset,37.7619372,-122.4807514,Entire home/apt,125,2,115,9/6/2018,5.29,2,45
15708231,"Breathtaking Views, Sleeps 4, Pet Friendly!!!",101449180,Viva,,Twin Peaks,37.7576749,-122.4447643,Entire home/apt,100,30,10,6/9/2018,0.48,1,31
15716145,SOMA Downtown Views,38836,Bernat,,Mission,37.76842169,-122.4175526,Entire home/apt,121,30,1,2/17/2018,0.15,42,251
15716518,Urban Downtown 1 Bedroom,91214395,Randi,,Chinatown,37.79116448,-122.4059325,Private room,205,1,8,4/19/2018,0.41,1,280
15717226,Vintage Mission Studio w/ Modern Touches!,4430421,Landmark,,Mission,37.76384519,-122.4182323,Private room,85,30,0,,,86,115
15717988,1 BR APT IN DOWNTOWN MISSION,38836,Bernat,,Mission,37.76997926,-122.4236517,Entire home/apt,125,30,1,8/24/2017,0.08,42,293
15718115,1 BR APT in Haight/Buena Vista park,38836,Bernat,,Haight Ashbury,37.77155944,-122.4395473,Entire home/apt,130,30,1,4/20/2018,0.21,42,226
15720967,"Private, Spacious Zen-Like Studio Bedroom/Bathroom",79406824,Gregg A.,,West of Twin Peaks,37.74082457,-122.4588399,Private room,115,30,0,,,2,90
15722690,NEW Attic Studio - Vaulted Ceiling,10829039,Viviane&Lele,,Inner Richmond,37.77600568,-122.4642277,Private room,200,2,19,8/19/2018,0.95,5,334
15732801,Comfortable 2 BR APT in Alamo Square,38836,Bernat,,Western Addition,37.7779286,-122.4343991,Entire home/apt,142,30,2,7/24/2018,0.13,42,119
15733592,Walk to Work! Beautiful 1BR Apt in North Beach,8870869,Dave,,North Beach,37.80214195,-122.4090156,Entire home/apt,135,30,25,8/25/2018,1.17,2,246
15734872,Spacious Oasis in Vibrant Mission,6664188,Lindy,,Mission,37.75129969,-122.4112113,Private room,119,1,14,7/3/2017,0.71,2,0
15735313,"Modern, 2 bedrooms in most desirable area of SF",32891611,Petra,,Potrero Hill,37.76207355,-122.4045597,Entire home/apt,285,30,20,8/8/2018,0.89,1,34
15759935,Noe Valley Convenience and Backyard Charm,5466655,Nick,,Noe Valley,37.75107375,-122.4352003,Entire home/apt,274,2,26,8/27/2018,2.18,2,33
15760587,"1BR: Prime Location, Newly Remodeled, Wired (U3)",9843013,Chris,,Inner Sunset,37.76553288,-122.4584064,Entire home/apt,90,30,3,2/6/2018,0.2,10,257
15760826,"1BR: Prime Location, Newly Remodeled, Wired (U1)",9843013,Chris,,Inner Sunset,37.76404679,-122.459485,Entire home/apt,82,30,2,1/6/2018,0.16,10,264
15770116,4bd/2.5b Pacific Hts.New & Unique Top Flr Flat!,91488071,Danny,,Pacific Heights,37.79517333,-122.4278398,Entire home/apt,400,30,55,3/31/2018,2.72,1,157
15774013,"Historic Redwood Home - 4BD,1BA Perfect Location",662116,Sara,,Russian Hill,37.7981512,-122.4099728,Entire home/apt,595,2,25,8/18/2018,1.46,7,310
15774102,Sunny home in Potrero Hill! Easy SOMA access,1223804,Matthew,,Potrero Hill,37.76377835,-122.4035765,Entire home/apt,249,1,22,8/5/2018,1.01,1,89
15774126,Redwood Home - 3 Rooms 1 Bathroom - Great Location,662116,Sara,,Russian Hill,37.79938684,-122.4090959,Private room,450,2,3,7/30/2018,0.19,7,204
15774165,Redwood Suite- 2 Queen Beds or 1 Bed & Living Room,662116,Sara,,Russian Hill,37.79818934,-122.4085395,Private room,290,2,5,6/10/2017,0.27,7,203
15774694,Quiet Condo in the Heart of the City,38798505,Suzanne,,Haight Ashbury,37.77384578,-122.4392348,Entire home/apt,100,30,0,,,1,342
15776727,Mission Dolores Guesthouse with Attentive Details,15024043,Kai,,Castro/Upper Market,37.76442647,-122.4275934,Entire home/apt,250,30,39,8/19/2018,2.06,1,356
15785104,Luxury Balinese Oasis House with Garden Hot Tub,5805679,Laurence,,Castro/Upper Market,37.76378832,-122.4397207,Entire home/apt,449,3,31,8/24/2018,1.47,7,92
15792140,Ballpark & Sf Downtown Private Hotel Bedrm,81009974,Lisa,,South of Market,37.78112689,-122.3954243,Private room,90,1,48,8/19/2018,2.94,4,2
15798831,"Fully-Furnished, All-Inclusive 1BR Pied-a-Terre",102218682,Judy,,North Beach,37.8050039,-122.4072707,Entire home/apt,170,30,0,,,1,354
15803552,"Urban Sanctuary, Potrero Hill/Dogpatch, STR-002366",5538931,Erik,,Potrero Hill,37.75840024,-122.3924571,Private room,125,3,17,8/24/2018,0.79,1,41
15806021,Sophisticated Residence for Business Travelers,346580,Ragini,,Bernal Heights,37.73317175,-122.4318405,Private room,150,2,0,,,1,89
15822076,Glen Park Oasis Studio,68747156,Eileen,,Outer Mission,37.73225785,-122.4386962,Entire home/apt,100,3,64,8/27/2018,3.02,1,12
15824294,2 Bedroom Marina Apartment with Golden Gate View,56746125,Vishal,,Marina,37.79840563,-122.437603,Entire home/apt,350,2,22,5/6/2018,1.05,1,0
15828423,Upperbunk in a Beautiful Home,5215966,Melisse,,Outer Sunset,37.75557304,-122.4944092,Shared room,39,30,57,5/17/2018,2.6,4,365
15830044,Painted Lady in the heart of Pacific Heights,23631384,Sally,,Pacific Heights,37.79103204,-122.4337378,Entire home/apt,125,30,2,9/21/2017,0.11,1,0
15832358,Castro/Duboce Triangle with a new Queen bed,3227887,David,,Castro/Upper Market,37.76670436,-122.4351064,Private room,100,4,46,8/13/2018,2.08,2,348
15834994,Russian Hill home right off crooked Lombard St,3332407,Nathan,,Russian Hill,37.80174838,-122.4186227,Entire home/apt,750,3,10,8/21/2018,0.46,1,4
15835438,Large Family Home with all Amenities & Parking,4256843,Selena,,Outer Richmond,37.77553919,-122.5053431,Entire home/apt,280,2,14,9/3/2018,0.88,1,0
15843007,Private Cozy Apartment in Little Hollywood,9270394,Wilson,,Visitacion Valley,37.71294424,-122.3988724,Entire home/apt,85,30,64,3/21/2018,2.93,1,46
15843930,Huge House Heart of SF w/ Parking,65647390,Ian,,Castro/Upper Market,37.76694025,-122.4345615,Entire home/apt,600,5,32,8/25/2018,1.44,1,78
15849484,Welcome to the private guest suit spacious modern,69727514,Bella,,Outer Richmond,37.77394568,-122.4799794,Entire home/apt,170,2,21,8/26/2018,1.45,1,29
15853561,Modern urban oasis with 360 city views,2028100,Mary Ann,,Mission,37.76207429,-122.4063294,Entire home/apt,900,5,10,7/23/2018,0.49,1,23
15855837,"Classy, open, great for families/friends/business",17531615,David,,Castro/Upper Market,37.76924693,-122.4307692,Entire home/apt,290,2,15,8/12/2018,0.69,2,0
15860350,3BR 2 Bth House by Beach and Park,8597535,Laura,,Outer Sunset,37.75612886,-122.4990725,Entire home/apt,360,30,0,,,4,148
15860884,Perfect Room for Solo Traveler - walk to BART!,6136360,Jeff,,Mission,37.75338894,-122.4147882,Private room,94,2,159,9/5/2018,7.17,4,0
15860973,Go Local in a Cozy Mission District Home,6136360,Jeff,,Mission,37.75126604,-122.4149382,Entire home/apt,499,2,6,8/19/2018,0.45,4,5
15870673,Hayes Valley - Octavia,38836,Bernat,,Western Addition,37.7731809,-122.4223702,Entire home/apt,187,30,3,8/13/2018,0.18,42,344
15873231,414 - Clean and Renovated Private Room,93714995,325,,Financial District,37.78875466,-122.4064005,Private room,60,32,14,8/18/2018,0.73,12,55
15876545,Sunny home just off Cortland (3 beds/2 full baths),554399,Victor,,Bernal Heights,37.74032998,-122.4110214,Entire home/apt,376,2,30,9/3/2018,1.41,1,61
15901364,HaasLiving --> for Hackers &  Digital Nomad(s),4497462,Peter,,South of Market,37.77297584,-122.3968568,Shared room,45,30,3,12/17/2016,0.14,6,180
15901668,Wonderful Home with Private Terrace,24837365,Solène,,Russian Hill,37.80029958,-122.4214244,Entire home/apt,200,80,3,2/26/2017,0.15,1,89
15901845,HaasLiving -->Space for Adventurous Traveler,4497462,Peter,,South of Market,37.77402585,-122.3971184,Shared room,45,30,3,12/16/2016,0.14,6,179
15903424,"Adorable private ""in-law"" for two",88656778,Lainie & Charlie,,Parkside,37.74496655,-122.488739,Entire home/apt,115,2,94,9/5/2018,4.23,1,76
15904098,"316 - Private Room, Clean and New!",93714995,325,,Financial District,37.78858826,-122.4052771,Private room,59,32,21,7/29/2018,0.98,12,89
